location_id,stone_id,role,label,lon,lat,coordinate_method,uncertainty_m,confidence,is_estimate,rationale,review_status
DR81:registered:188447,DR81,registered_location,"Stednr. 130710, lokalnr. 155",9.7526201,56.45508717,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR41:registered:188448,DR41,registered_location,"Stednr. 170904, lokalnr. 143",9.41963993,55.75656659,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR42:registered:188448,DR42,registered_location,"Stednr. 170904, lokalnr. 143",9.41963993,55.75656659,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DREM85312:registered:190841,DREM85312,registered_location,"Stednr. 140711, lokalnr. 150",9.99845614,56.59927816,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR82:registered:193025,DR82,registered_location,"Stednr. 130712, lokalnr. 26",9.79051098,56.39579389,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR130:registered:195226,DR130,registered_location,"Stednr. 120805, lokalnr. 160",9.58205631,56.82944554,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DREM85239:registered:195248,DREM85239,registered_location,"Stednr. 030206, lokalnr. 172",11.2257161,55.53797497,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR372:registered:311,DR372,registered_location,"Stednr. 060206, lokalnr. 74",14.93170692,55.06240855,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR374:registered:696,DR374,registered_location,"Stednr. 060201, lokalnr. 76",15.10634203,55.05576329,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR400:registered:1236,DR400,registered_location,"Stednr. 060104, lokalnr. 63",14.78742163,55.21903649,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR391:registered:2184,DR391,registered_location,"Stednr. 060406, lokalnr. 142",15.08977726,55.14979981,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR392:registered:2184,DR392,registered_location,"Stednr. 060406, lokalnr. 142",15.08977726,55.14979981,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR394:registered:2184,DR394,registered_location,"Stednr. 060406, lokalnr. 142",15.08977726,55.14979981,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR395:registered:2184,DR395,registered_location,"Stednr. 060406, lokalnr. 142",15.08977726,55.14979981,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR161:registered:14218,DR161,registered_location,"Stednr. 100403, lokalnr. 1",9.63708996,57.27146235,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR160:registered:14350,DR160,registered_location,"Stednr. 100405, lokalnr. 6",9.66746926,57.22832877,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR155:registered:18792,DR155,registered_location,"Stednr. 110305, lokalnr. 250",8.59032781,56.95149265,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR149:registered:22029,DR149,registered_location,"Stednr. 110613, lokalnr. 22",8.39238086,56.71933786,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR69:registered:49522,DR69,registered_location,"Stednr. 150309, lokalnr. 10",10.20311911,56.19185392,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR35:registered:55540,DR35,registered_location,"Stednr. 170202, lokalnr. 7",9.53626075,55.53782763,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR226:registered:91186,DR226,registered_location,"Stednr. 050704, lokalnr. 6",11.68741597,55.35482257,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR250:registered:95661,DR250,registered_location,"Stednr. 020207, lokalnr. 12",12.20678317,55.65332257,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR248:registered:97463,DR248,registered_location,"Stednr. 020509, lokalnr. 2",12.11921375,55.57189971,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR233:registered:111590,DR233,registered_location,"Stednr. 040402, lokalnr. 42",11.34905869,55.28619407,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR213:registered:112649,DR213,registered_location,"Stednr. 070510, lokalnr. 1",11.24937431,54.8167053,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR213:registered:112650,DR213,registered_location,"Stednr. 070510, lokalnr. 1",11.24828483,54.81670752,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR213:registered:112651,DR213,registered_location,"Stednr. 070510, lokalnr. 1",11.25175609,54.82062524,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR370:registered:122744,DR370,registered_location,"Stednr. 060205, lokalnr. 214",14.9415454,55.0355264,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR370:registered:122882,DR370,registered_location,"Stednr. 060205, lokalnr. 166",14.91965082,55.07065087,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR371:registered:122882,DR371,registered_location,"Stednr. 060205, lokalnr. 166",14.91965082,55.07065087,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR379:registered:122899,DR379,registered_location,"Stednr. 060303, lokalnr. 74",14.81496364,55.07389091,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR380:registered:122899,DR380,registered_location,"Stednr. 060303, lokalnr. 74",14.81496364,55.07389091,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR382:registered:123354,DR382,registered_location,"Stednr. 060304, lokalnr. 2",14.69858806,55.10071829,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR217:registered:129770,DR217,registered_location,"Stednr. 070316, lokalnr. 2",11.43730736,54.71541453,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR192:registered:130150,DR192,registered_location,"Stednr. 080205, lokalnr. 73",10.06668429,55.25045406,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR190:registered:130151,DR190,registered_location,"Stednr. 080207, lokalnr. 22",10.01412559,55.14906611,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR191:registered:130155,DR191,registered_location,"Stednr. 080218, lokalnr. 29",9.98818486,55.22957404,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR193:registered:130156,DR193,registered_location,"Stednr. 080205, lokalnr. 74",10.07294525,55.23934571,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR210:registered:130175,DR210,registered_location,"Stednr. 080304, lokalnr. 24",10.37678912,55.4984759,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR211:registered:130180,DR211,registered_location,"Stednr. 080506, lokalnr. 26",10.28297295,55.57315147,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
